"","own","supply_dummy","city_supply","ideology","income","whitenh","age","male","name","zri_city","zri","ban_dummy","neighborhood_ban"
"2607",1,0,1,2,137500,0,49,1,"Chula Vista, California",2359,2495,0,2
"2608",1,0,1,5,112500,0,29,1,"Chula Vista, California",2359,2514,0,1
"2609",0,NA,4,4,27500,0,21,1,"Imperial Beach, California",2213,2214,NA,4
"2610",1,1,7,1,2e+05,0,49,0,"Imperial Beach, California",2213,2214,1,7
"2611",0,NA,4,4,45000,1,59,0,"Imperial Beach, California",2213,2214,NA,4
"2612",1,0,1,3,2e+05,1,49,1,"Carlsbad, California",3079,2901,1,7
"2613",0,0,3,4,92500,1,59,0,"Carlsbad, California",3079,2901,1,5
"2614",1,NA,4,6,112500,1,49,0,"Carlsbad, California",3079,3297,0,3
"2615",1,0,1,2,80000,1,79,1,"Carlsbad, California",3079,3297,0,1
"2616",1,1,5,3,2e+05,1,59,0,"Carlsbad, California",3079,3297,NA,4
"2617",1,0,3,2,2e+05,1,79,1,"Carlsbad, California",3079,3297,0,3
"2618",0,NA,4,5,80000,0,29,1,"Carlsbad, California",3079,3314,0,3
"2619",1,0,2,4,2e+05,1,59,1,"Carlsbad, California",3079,3314,1,5
"2620",1,0,2,6,45000,1,59,0,"Carlsbad, California",3079,3314,0,2
"2621",1,0,1,2,112500,1,69,1,"San Diego, California",2436,4771,0,1
"2622",0,0,2,6,17500,1,79,1,"San Diego, California",2436,4771,0,3
"2623",1,0,1,4,137500,0,49,1,"Oceanside, California",2315,2244,1,7
"2624",1,NA,4,2,55000,1,69,0,"Oceanside, California",2315,2244,0,3
"2625",1,NA,NA,3,112500,1,69,0,"San Diego, California",2436,2519,1,5
"2626",1,NA,NA,4,92500,0,39,1,"San Diego, California",2436,2519,NA,4
"2627",0,NA,4,6,32500,0,69,1,"San Diego, California",2436,2519,1,6
"2628",0,0,3,3,92500,1,29,0,"San Diego, California",2436,2083,1,5
"2629",1,NA,NA,6,32500,0,79,1,"San Diego, California",2436,2083,0,3
"2630",1,0,2,6,2e+05,0,59,0,"San Diego, California",2436,2550,0,2
"2631",1,0,3,2,2e+05,1,69,1,"San Diego, California",2436,2550,NA,4
"2632",0,0,2,2,13750,1,69,1,"San Diego, California",2436,2550,1,6
"2633",0,1,5,4,3500,1,69,1,"San Diego, California",2436,2550,0,2
"2634",1,1,6,6,112500,0,69,0,"San Diego, California",2436,2238,0,3
"2635",0,0,2,4,3500,1,29,1,"San Diego, California",2436,2238,1,7
"2636",0,1,5,4,11250,0,59,0,"San Diego, California",2436,2238,0,3
"2637",1,1,6,5,37500,0,79,1,"San Diego, California",2436,1936,0,2
"2638",0,1,6,3,17500,0,21,0,"San Diego, California",2436,1936,0,3
"2639",0,1,7,4,37500,0,59,1,"San Diego, California",2436,1936,1,7
"2640",0,0,3,5,80000,0,29,1,"San Diego, California",2436,1936,0,2
"2641",1,1,5,4,67500,0,39,0,"San Diego, California",2436,1936,1,6
"2642",0,1,7,3,22500,0,59,0,"San Diego, California",2436,3752,1,7
"2643",1,0,1,4,112500,1,69,0,"San Diego, California",2436,3752,1,7
"2644",0,1,6,6,22500,1,29,1,"San Diego, California",2436,3752,NA,4
"2645",0,NA,4,3,3500,1,29,0,"San Diego, California",2436,2764,NA,4
"2646",0,NA,4,6,67500,1,29,0,"San Diego, California",2436,1896,0,3
"2647",0,0,1,4,55000,1,29,1,"San Diego, California",2436,2893,1,7
"2648",1,NA,4,6,112500,1,79,0,"San Diego, California",2436,2893,0,3
"2649",1,0,2,6,137500,1,69,1,"San Diego, California",2436,2893,1,5
"2650",1,0,2,4,80000,1,59,1,"San Diego, California",2436,2893,0,2
"2651",1,NA,4,5,137500,0,21,0,"San Diego, California",2436,1913,NA,4
"2652",1,1,6,2,137500,1,79,0,"San Diego, California",2436,2140,NA,4
"2653",1,1,5,6,45000,1,69,1,"San Diego, California",2436,2168,0,3
"2654",1,NA,4,5,67500,1,49,0,"San Diego, California",2436,2168,1,6
"2655",1,1,6,6,55000,0,39,1,"San Diego, California",2436,2260,0,2
"2656",1,NA,4,6,162500,1,59,1,"San Diego, California",2436,2260,0,2
"2657",0,NA,4,6,67500,1,59,1,"San Diego, California",2436,2260,0,1
"2658",1,NA,4,4,32500,1,59,0,"San Diego, California",2436,2488,0,2
"2659",0,0,3,3,112500,1,59,1,"San Diego, California",2436,2488,0,3
"2660",1,NA,4,6,67500,1,69,0,"San Diego, California",2436,2432,0,3
"2661",1,0,3,6,137500,0,49,1,"San Diego, California",2436,2512,1,5
"2662",1,0,2,2,137500,1,79,1,"San Diego, California",2436,2512,1,7
"2663",1,0,2,4,112500,1,79,0,"San Diego, California",2436,2512,0,1
"2664",1,0,3,4,2e+05,1,59,1,"San Diego, California",2436,2603,NA,4
"2665",1,0,1,3,92500,0,49,0,"San Diego, California",2436,2603,1,7
"2666",1,0,3,5,67500,1,59,1,"San Diego, California",2436,2414,0,2
"2667",1,NA,4,2,80000,1,79,1,"San Diego, California",2436,2414,NA,4
"2668",0,0,1,1,55000,1,69,0,"San Diego, California",2436,2414,0,1
"2669",1,1,5,3,2e+05,0,39,1,"San Diego, California",2436,2572,0,3
"2670",0,1,7,4,32500,1,29,0,"San Diego, California",2436,2395,0,1
"2671",1,1,6,4,80000,1,59,0,"San Diego, California",2436,2395,0,1
"2672",1,0,2,2,17500,0,39,0,"San Diego, California",2436,2395,NA,4
"2673",1,NA,NA,2,67500,1,79,1,"San Diego, California",2436,2395,0,2
"2674",1,NA,NA,2,2e+05,1,69,1,"San Diego, California",2436,2395,1,7
"2675",0,1,6,4,55000,1,49,0,"San Diego, California",2436,2501,0,2
"2676",1,1,5,2,55000,1,79,1,"San Diego, California",2436,2501,0,2
"2677",1,0,2,6,162500,1,49,1,"San Diego, California",2436,2846,1,5
"2678",1,1,5,5,27500,1,59,1,"San Diego, California",2436,2846,0,3
"2679",1,0,3,2,67500,1,59,1,"San Diego, California",2436,2109,NA,4
"2680",1,NA,4,4,67500,0,59,0,"Cathedral City, California",1647,1649,NA,4
"2681",1,1,5,5,22500,0,29,0,"Cathedral City, California",1647,1649,0,3
"2682",1,NA,4,2,92500,1,59,0,"Grand Terrace, California",1757,1757,0,3
"2683",1,0,3,2,37500,1,69,0,"Calimesa, California",1677,1655,0,3
"2684",0,NA,4,4,37500,0,21,1,"Calimesa, California",1677,1655,NA,4
"2685",1,NA,4,6,45000,0,21,0,"Victorville, California",1244,1231,NA,4
"2686",0,NA,4,1,3500,0,49,0,"Victorville, California",1244,1231,NA,4
"2687",0,NA,4,7,11250,0,59,0,"San Bernardino, California",1374,1290,NA,4
"2688",0,0,3,1,3500,0,29,1,"Riverside, California",1747,1792,0,3
"2689",1,NA,4,4,80000,0,39,0,"Riverside, California",1747,1792,NA,4
"2690",1,0,3,6,45000,0,39,0,"Riverside, California",1747,1792,NA,4
"2691",0,0,3,3,55000,0,29,0,"Moreno Valley, California",1632,1567,0,3
"2692",0,1,6,4,55000,0,39,0,"Moreno Valley, California",1632,1520,0,2
"2693",1,NA,4,6,45000,0,29,0,"Moreno Valley, California",1632,1520,NA,4
"2694",0,0,3,6,13750,0,21,0,"Moreno Valley, California",1632,1520,0,2
"2695",1,NA,4,4,55000,0,59,0,"Moreno Valley, California",1632,1520,NA,4
"2696",1,0,3,2,92500,0,59,1,"Moreno Valley, California",1632,1520,0,3
"2697",0,0,2,2,37500,0,79,1,"Menifee, California",1867,1344,0,2
"2698",1,0,1,2,32500,0,49,1,"Menifee, California",1867,1344,1,7
"2699",0,NA,4,5,NA,1,21,0,"Menifee, California",1867,1344,0,3
"2700",1,1,5,6,92500,0,29,0,"Menifee, California",1867,1344,0,3
"2701",1,0,2,6,137500,0,29,1,"Irvine, California",3139,3314,1,5
"2702",0,0,1,2,112500,0,39,1,"Irvine, California",3139,4018,1,7
"2703",0,1,5,5,3500,0,21,1,"Irvine, California",3139,2871,0,3
"2704",1,0,1,6,2e+05,0,49,0,"Irvine, California",3139,2823,1,7
"2705",1,1,5,2,92500,0,59,1,"Irvine, California",3139,2823,1,5
"2706",1,0,1,4,2e+05,0,39,0,"Irvine, California",3139,3248,1,6
"2707",1,NA,4,1,112500,0,39,0,"Irvine, California",3139,3248,NA,4
"2708",0,NA,4,4,112500,0,29,1,"Irvine, California",3139,3248,NA,4
"2709",0,1,6,4,27500,0,49,1,"Costa Mesa, California",3003,3041,0,2
"2710",1,0,2,2,80000,1,79,1,"Costa Mesa, California",3003,3041,0,2
"2711",1,0,1,4,2e+05,1,21,0,"Costa Mesa, California",3003,3041,0,2
"2712",1,0,3,3,92500,1,49,1,"Costa Mesa, California",3003,3041,1,7
"2713",0,1,5,6,37500,0,29,1,"Costa Mesa, California",3003,3041,0,2
"2714",0,1,5,1,92500,0,39,1,"Lake Forest, California",2914,2883,0,2
"2715",1,0,2,5,112500,1,39,0,"Lake Forest, California",2914,2883,NA,4
"2716",1,0,2,1,92500,1,79,1,"Lake Forest, California",2914,2883,1,5
"2717",1,NA,4,5,112500,1,69,1,"Lake Forest, California",2914,2883,NA,4
"2718",1,0,1,3,45000,0,39,1,"Lake Forest, California",2914,2883,1,7
"2719",1,NA,4,5,80000,1,69,1,"Huntington Beach, California",3021,3075,NA,4
"2720",0,NA,4,4,112500,0,59,0,"Huntington Beach, California",3021,3075,NA,4
"2721",0,NA,4,5,80000,1,49,0,"Huntington Beach, California",3021,3075,NA,4
"2722",0,1,6,6,11250,0,49,0,"Santa Ana, California",2473,2299,0,2
"2723",1,0,1,5,112500,0,59,0,"Santa Ana, California",2473,2299,1,6
"2724",1,NA,4,6,6250,0,21,0,"Santa Ana, California",2473,2299,1,7
"2725",1,0,1,3,2e+05,0,69,1,"Santa Ana, California",2473,2299,1,7
"2726",0,1,7,2,45000,0,29,1,"Santa Ana, California",2473,2377,0,1
"2727",1,NA,4,4,112500,0,49,1,"Santa Ana, California",2473,2377,1,6
"2728",1,0,3,2,37500,0,49,1,"Tustin, California",2856,2949,0,3
"2729",1,NA,4,4,80000,0,29,0,"Anaheim, California",2549,2454,NA,4
"2730",1,NA,4,3,137500,1,59,0,"Anaheim, California",2549,2454,0,3
"2731",1,0,1,6,92500,0,29,1,"Anaheim, California",2549,2454,1,5
"2732",1,NA,NA,2,55000,1,59,1,"Anaheim, California",2549,2645,1,6
"2733",1,1,5,3,67500,1,79,1,"Anaheim, California",2549,2930,NA,4
"2734",0,1,6,5,92500,1,39,0,"Anaheim, California",2549,2930,0,2
"2735",1,0,2,4,80000,1,39,1,"Anaheim, California",2549,2994,1,5
"2736",0,0,3,6,45000,0,21,0,"Fullerton, California",2643,2466,1,5
"2737",1,NA,4,4,45000,0,49,0,"Fullerton, California",2643,2555,NA,4
"2738",0,0,2,4,55000,0,21,0,"Fullerton, California",2643,2555,1,7
"2739",1,0,2,4,112500,0,39,0,"Fullerton, California",2643,2555,1,6
"2740",1,NA,NA,3,137500,0,49,1,"Garden Grove, California",2526,2513,1,6
"2741",1,1,5,4,55000,0,49,0,"Garden Grove, California",2526,2513,1,5
"2742",1,0,1,4,32500,1,69,0,"Garden Grove, California",2526,2513,1,7
"2743",1,0,1,2,80000,1,59,0,"Garden Grove, California",2526,2502,0,1
"2744",1,0,3,2,92500,1,59,1,"Garden Grove, California",2526,2704,1,5
"2745",1,0,2,6,2e+05,1,69,0,"Garden Grove, California",2526,2704,0,3
"2746",1,0,2,7,137500,1,29,0,"Yorba Linda, California",3227,3348,0,1
"2747",1,1,5,5,2e+05,0,69,0,"Yorba Linda, California",3227,3348,1,6
"2748",1,0,1,3,137500,1,69,1,"Yorba Linda, California",3227,3348,1,6
"2749",1,0,1,2,162500,1,69,0,"Yorba Linda, California",3227,3348,1,6
"2750",0,NA,NA,3,17500,0,21,0,"Santa Barbara, California",NA,NA,NA,4
"2751",0,1,5,2,32500,0,69,0,"Bakersfield, California",1339,1095,1,7
"2752",0,NA,4,4,17500,0,39,1,"Fresno, California",1215,798,NA,4
"2753",0,NA,4,3,45000,0,49,0,"Fresno, California",1215,821,NA,4
"2754",0,1,5,NA,11250,1,39,0,"Fresno, California",1215,821,1,6
"2755",0,1,5,6,3500,0,29,0,"Fresno, California",1215,821,1,6
"2756",0,NA,NA,4,11250,0,21,1,"Fresno, California",1215,821,NA,4
"2757",1,NA,4,4,67500,0,49,1,"Fresno, California",1215,1301,NA,4
"2758",1,0,3,2,112500,1,29,0,"Fresno, California",1215,1301,NA,4
"2759",0,0,2,6,11250,1,59,0,"Fresno, California",1215,1301,0,2
"2760",1,0,2,2,137500,1,59,1,"Fresno, California",1215,1301,0,2
"2761",1,1,5,4,162500,0,39,1,"Brisbane, California",3457,3457,1,5
"2762",1,1,7,2,2e+05,0,49,1,"Mountain View, California",4159,4602,0,1
"2763",1,1,7,5,2e+05,1,69,1,"Mountain View, California",4159,4602,0,1
"2764",0,1,6,6,137500,0,39,0,"Mountain View, California",4159,4602,0,1
"2765",0,1,6,6,112500,1,29,1,"Sunnyvale, California",3873,3413,0,2
"2766",0,1,7,2,67500,0,39,0,"Sunnyvale, California",3873,3413,0,2
"2767",1,0,2,3,80000,1,49,1,"Sunnyvale, California",3873,3451,1,6
"2768",0,1,6,6,45000,0,39,1,"San Francisco, California",4526,4417,0,3
"2769",0,1,7,6,3500,1,21,0,"San Francisco, California",4526,4563,0,1
"2770",0,NA,4,4,13750,0,59,1,"San Francisco, California",4526,4620,NA,4
"2771",0,1,7,6,137500,1,29,0,"San Francisco, California",4526,4620,0,1
"2772",0,1,6,6,162500,1,69,1,"San Francisco, California",4526,4620,0,2
"2773",0,NA,4,3,112500,0,49,1,"San Francisco, California",4526,4620,NA,4
"2774",0,NA,4,4,92500,0,59,0,"San Francisco, California",4526,4831,NA,4
"2775",1,0,1,7,162500,1,59,1,"San Francisco, California",4526,4831,NA,4
"2776",1,NA,4,6,92500,0,69,0,"San Francisco, California",4526,4831,0,2
"2777",1,0,1,6,112500,0,69,0,"San Francisco, California",4526,4050,1,6
"2778",1,1,7,7,112500,1,69,1,"San Francisco, California",4526,5636,0,2
"2779",1,0,1,6,112500,1,69,0,"San Francisco, California",4526,5636,1,6
"2780",1,0,1,6,162500,1,59,0,"San Francisco, California",4526,5636,0,2
"2781",1,1,6,4,112500,0,69,0,"San Francisco, California",4526,5636,0,3
"2782",1,0,1,5,67500,1,49,0,"San Francisco, California",4526,5636,0,1
"2783",1,NA,4,5,2e+05,1,59,1,"San Francisco, California",4526,5636,0,3
"2784",0,1,7,7,37500,0,29,1,"San Francisco, California",4526,5636,0,1
"2785",0,NA,4,5,17500,1,69,1,"San Francisco, California",4526,5467,0,3
"2786",1,0,1,5,112500,1,69,0,"San Francisco, California",4526,5467,1,7
"2787",1,0,3,7,2e+05,1,69,1,"San Francisco, California",4526,5467,1,5
"2788",0,NA,4,4,67500,1,49,0,"San Francisco, California",4526,5653,NA,4
"2789",1,0,3,4,NA,0,59,1,"San Francisco, California",4526,4987,1,5
"2790",0,1,6,4,13750,1,79,0,"San Francisco, California",4526,4987,1,6
"2791",0,0,3,4,45000,0,39,1,"San Francisco, California",4526,4416,0,3
"2792",1,1,6,6,92500,0,39,0,"San Francisco, California",4526,4416,0,3
"2793",0,NA,4,2,37500,0,69,0,"San Francisco, California",4526,3870,NA,4
"2794",1,0,2,3,112500,0,49,1,"San Francisco, California",4526,3870,1,5
"2795",1,1,5,7,2e+05,1,69,1,"San Francisco, California",4526,5124,0,3
"2796",1,0,3,6,137500,1,59,1,"San Francisco, California",4526,4929,0,3
"2797",0,1,5,6,80000,1,39,0,"San Francisco, California",4526,4929,0,1
"2798",1,0,1,4,55000,0,59,0,"San Francisco, California",4526,4929,1,7
"2799",1,1,7,6,80000,1,69,1,"San Francisco, California",4526,4929,0,1
"2800",0,NA,4,7,17500,0,59,1,"San Francisco, California",4526,4786,NA,4
"2801",1,NA,4,4,55000,1,69,0,"San Mateo, California",3883,3467,0,2
"2802",0,0,1,4,2e+05,0,29,1,"San Mateo, California",3883,4073,0,1
"2803",1,1,5,4,2e+05,1,69,1,"Alameda, California",3433,3391,0,2
"2804",0,NA,4,6,6250,0,69,1,"Alameda, California",3433,3391,1,5
"2805",0,1,5,6,92500,1,49,0,"Alameda, California",3433,3391,0,3
"2806",1,0,3,4,2e+05,1,59,0,"Alameda, California",3433,3391,0,3
"2807",0,0,1,6,17500,1,49,1,"Alameda, California",3433,3391,1,7
"2808",1,NA,4,5,2e+05,1,69,1,"Alameda, California",3433,3505,1,5
"2809",0,1,5,4,11250,1,29,1,"Concord, California",2482,2441,NA,4
"2810",1,0,2,4,92500,1,69,1,"Danville, California",4438,4185,NA,4
"2811",1,0,3,3,80000,1,59,1,"Antioch, California",2072,2310,0,3
"2812",0,NA,4,2,NA,0,59,0,"Fremont, California",3171,3117,1,6
"2813",1,0,1,1,112500,1,49,1,"Fremont, California",3171,3117,1,7
"2814",0,1,5,2,67500,1,29,1,"Fremont, California",3171,3117,0,2
"2815",1,0,2,4,2e+05,0,59,0,"Fremont, California",3171,3117,1,6
"2816",1,NA,4,1,92500,1,49,1,"Fremont, California",3171,2980,0,2
"2817",1,NA,4,6,27500,1,21,0,"Fremont, California",3171,2980,NA,4
"2818",1,1,6,4,112500,0,29,0,"Fremont, California",3171,3149,1,6
"2819",1,NA,4,4,2e+05,0,39,0,"Fremont, California",3171,3149,0,3
"2820",0,0,3,5,112500,1,69,1,"Newark, California",2901,2902,0,2
"2821",1,0,1,4,112500,1,49,0,"Dublin, California",3204,3211,0,1
"2822",1,1,7,4,2e+05,1,59,1,"Dublin, California",3204,3211,NA,4
"2823",0,1,6,3,NA,0,29,0,"Dublin, California",3204,3211,1,5
"2824",1,0,1,4,112500,0,49,0,"San Leandro, California",2572,2604,0,1
"2825",1,0,3,5,45000,1,21,0,"Union City, California",2990,2992,1,6
"2826",0,1,5,4,32500,0,69,1,"Oakland, California",2846,2484,0,2
"2827",0,NA,4,6,11250,0,69,1,"Oakland, California",2846,3256,NA,4
"2828",0,1,6,6,32500,1,29,0,"Oakland, California",2846,3256,0,2
"2829",0,1,5,5,6250,0,69,0,"Oakland, California",2846,2562,1,6
"2830",1,0,1,3,55000,0,69,1,"Oakland, California",2846,2562,1,5
"2831",0,1,5,7,80000,1,49,1,"Oakland, California",2846,2562,0,3
"2832",1,1,6,6,112500,1,69,0,"Oakland, California",2846,2562,0,1
"2833",0,1,6,6,2e+05,1,39,1,"Oakland, California",2846,2903,0,1
"2834",1,NA,NA,7,2e+05,1,29,1,"Oakland, California",2846,2903,0,1
"2835",0,NA,4,5,162500,0,39,0,"Oakland, California",2846,2903,NA,4
"2836",1,0,1,5,112500,0,49,0,"Oakland, California",2846,2903,0,2
"2837",0,NA,4,7,92500,0,39,1,"Oakland, California",2846,2913,0,2
"2838",1,0,1,3,112500,1,79,1,"Berkeley, California",NA,NA,1,5
"2839",1,0,1,7,137500,1,69,1,"Berkeley, California",NA,NA,0,3
"2840",1,0,1,7,112500,1,69,1,"Berkeley, California",NA,NA,0,3
"2841",0,0,2,4,22500,1,59,1,"Berkeley, California",3520,3336,NA,4
"2842",0,0,1,2,NA,1,69,1,"Berkeley, California",3520,3356,1,7
"2843",0,0,1,2,137500,1,59,1,"Capitola, California",2786,2792,1,7
"2844",1,1,5,4,92500,1,69,1,"San Jose, California",3391,2983,0,3
"2845",1,NA,4,2,112500,1,39,1,"San Jose, California",3391,3166,0,2
"2846",0,1,6,6,80000,1,39,1,"San Jose, California",3391,3166,0,1
"2847",1,1,6,7,27500,0,59,1,"San Jose, California",3391,3166,NA,4
"2848",1,NA,4,4,3500,0,39,0,"San Jose, California",3391,3166,NA,4
"2849",1,NA,4,4,2e+05,0,39,0,"San Jose, California",3391,3166,NA,4
"2850",1,NA,NA,2,80000,0,59,1,"San Jose, California",3391,3024,1,7
"2851",0,NA,4,4,67500,1,29,0,"San Jose, California",3391,3024,NA,4
"2852",1,NA,4,4,112500,1,79,1,"San Jose, California",3391,3473,NA,4
"2853",1,1,5,3,45000,1,79,1,"San Jose, California",3391,3473,1,6
"2854",0,0,3,5,67500,1,69,0,"San Jose, California",3391,2977,1,5
"2855",1,NA,4,5,45000,0,59,1,"San Jose, California",3391,2977,NA,4
"2856",1,NA,4,6,32500,0,21,1,"San Jose, California",3391,2977,NA,4
"2857",1,0,1,5,11250,1,59,0,"San Jose, California",3391,3284,1,7
"2858",1,0,1,3,55000,0,49,1,"San Jose, California",3391,3284,1,7
"2859",1,1,6,4,137500,0,39,0,"San Jose, California",3391,3284,1,5
"2860",1,0,1,3,67500,1,79,1,"San Jose, California",3391,3926,1,7
"2861",1,0,1,3,80000,1,69,1,"San Jose, California",3391,3926,0,1
"2862",0,1,7,2,55000,0,49,0,"San Jose, California",3391,3926,0,1
"2863",0,NA,4,6,92500,1,29,0,"San Jose, California",3391,3145,0,3
"2864",0,1,7,6,162500,1,39,1,"San Jose, California",3391,3145,0,1
"2865",1,1,5,2,55000,1,79,0,"San Jose, California",3391,3405,NA,4
"2866",1,NA,4,6,2e+05,0,69,1,"San Jose, California",3391,3265,1,5
"2867",0,1,5,6,37500,1,29,1,"Modesto, California",1301,1269,1,6
"2868",1,1,7,4,32500,0,39,0,"Modesto, California",1301,1269,NA,4
"2869",1,1,6,3,55000,0,39,0,"Modesto, California",1301,1269,1,6
"2870",1,0,1,6,112500,1,59,0,"Folsom, California",2098,2097,1,7
"2871",1,NA,4,5,92500,1,21,0,"Folsom, California",2098,2097,NA,4
"2872",1,0,2,3,112500,1,59,1,"Folsom, California",2098,2097,1,7
"2873",0,1,5,4,55000,1,39,1,"Sacramento, California",1467,1686,1,5
"2874",0,NA,4,6,32500,1,29,0,"Sacramento, California",1467,1686,1,6
"2875",1,NA,4,3,112500,0,69,1,"Sacramento, California",1467,1686,0,3
"2876",0,NA,4,6,17500,0,59,1,"Sacramento, California",1467,1374,1,5
"2877",0,1,7,4,NA,1,29,1,"Sacramento, California",1467,1374,0,3
"2878",1,NA,4,6,92500,1,29,1,"Sacramento, California",1467,1374,NA,4
"2879",1,0,2,5,162500,0,49,1,"Sacramento, California",1467,1788,0,1
"2880",1,NA,4,4,137500,0,49,0,"Sacramento, California",1467,1788,NA,4
"2881",1,1,5,3,67500,0,69,1,"Sacramento, California",1467,1788,0,2
"2882",0,1,5,6,137500,1,29,0,"Sacramento, California",1467,1885,0,1
"2883",1,NA,4,3,162500,1,49,1,"Sacramento, California",1467,1885,NA,4
"2884",1,0,2,5,137500,1,29,0,"Sacramento, California",1467,1386,1,7
"2885",1,0,3,6,22500,0,69,0,"Sacramento, California",1467,1386,0,2
"2886",1,NA,4,5,162500,0,59,1,"Sacramento, California",1467,1720,1,5
"2887",1,0,1,2,137500,0,49,1,"Sacramento, California",1467,1720,1,6
"2888",1,NA,4,4,112500,1,59,1,"Sacramento, California",1467,1720,NA,4
"2889",1,1,5,6,11250,0,59,1,"Sacramento, California",1467,1720,0,3
"2890",0,1,7,6,32500,0,59,1,"Sacramento, California",1467,1720,0,2
"2891",0,0,2,2,55000,0,59,0,"Sacramento, California",1467,1298,NA,4
"2892",1,0,1,4,55000,0,39,0,"Honolulu County, Hawaii",2430,2427,0,1
"2893",1,NA,4,6,80000,0,59,0,"Honolulu County, Hawaii",2473,2473,0,3
"2894",1,0,3,5,92500,0,59,1,"Honolulu County, Hawaii",2569,2569,0,3
"2895",1,0,3,4,37500,0,79,1,"Honolulu County, Hawaii",3123,3123,0,3
"2896",1,NA,NA,5,92500,1,39,1,"Honolulu County, Hawaii",3123,3123,1,5
"2897",1,NA,4,2,137500,1,49,1,"Honolulu County, Hawaii",3123,3123,1,5
"2898",1,NA,4,4,67500,1,49,1,"Honolulu County, Hawaii",2696,2696,1,6
"2899",1,NA,4,5,80000,0,29,1,"Honolulu County, Hawaii",2696,2696,NA,4
"2900",1,0,3,4,80000,0,59,1,"Honolulu County, Hawaii",2414,2416,1,5
"2901",1,1,7,6,45000,0,79,0,"Honolulu County, Hawaii",2276,2297,1,7
"2902",1,1,5,5,13750,0,59,1,"Honolulu County, Hawaii",2509,2493,0,3
"2903",0,1,5,4,67500,0,49,1,"Honolulu County, Hawaii",2036,2034,0,3
"2904",0,0,1,4,45000,0,39,1,"Honolulu County, Hawaii",2563,2557,1,7
"2905",1,NA,4,4,112500,0,49,0,"Honolulu County, Hawaii",2353,2353,NA,4
"2906",1,NA,4,4,55000,0,49,0,"Honolulu County, Hawaii",2353,2353,NA,4
"2907",1,0,3,2,2e+05,0,79,1,"Honolulu County, Hawaii",2353,2353,0,3
"2908",1,0,3,3,55000,1,79,0,"Honolulu County, Hawaii",2446,2413,1,5
"2909",1,0,1,5,112500,1,59,1,"Honolulu County, Hawaii",2446,2413,1,7
"2910",1,NA,4,5,112500,1,49,1,"Honolulu County, Hawaii",2446,2851,NA,4
"2911",0,1,5,1,3500,0,69,1,"Honolulu County, Hawaii",2446,2425,NA,4
"2912",0,NA,4,4,112500,0,29,0,"Honolulu County, Hawaii",2446,2090,0,2
"2913",1,NA,4,4,92500,0,49,1,"Honolulu County, Hawaii",2446,2426,1,5
"2914",0,NA,4,4,55000,1,29,1,"Honolulu County, Hawaii",2446,2426,NA,4
"2915",1,NA,4,6,112500,0,39,0,"Honolulu County, Hawaii",2446,2313,1,5
"2916",1,1,7,6,137500,0,39,1,"Honolulu County, Hawaii",2446,3083,0,1
"2917",0,0,3,4,80000,0,49,1,"Honolulu County, Hawaii",2446,1955,1,5
"2918",1,NA,4,4,67500,0,59,0,"Portland, Oregon",1827,1866,0,3
"2919",1,0,3,4,92500,1,59,1,"Portland, Oregon",1827,1866,1,5
"2920",1,0,1,5,80000,1,69,1,"Portland, Oregon",1827,1866,0,3
"2921",1,0,1,2,45000,1,69,0,"Portland, Oregon",1827,1699,0,3
"2922",1,0,3,4,80000,1,39,1,"Portland, Oregon",1827,1699,1,6
"2923",1,1,6,5,67500,1,39,1,"Portland, Oregon",1827,1699,0,2
"2924",1,1,5,6,137500,1,79,1,"Portland, Oregon",1827,1907,0,3
"2925",0,0,3,6,137500,1,39,0,"Portland, Oregon",1827,1879,0,1
"2926",1,0,3,4,112500,0,29,0,"Portland, Oregon",1827,1879,0,3
"2927",1,NA,4,6,37500,0,69,1,"Portland, Oregon",1827,2089,NA,4
"2928",1,1,6,4,45000,0,69,1,"Portland, Oregon",1827,2089,1,5
"2929",1,1,5,7,137500,1,49,0,"Portland, Oregon",1827,2089,0,3
"2930",0,0,1,6,55000,1,29,0,"Portland, Oregon",1827,2674,1,7
"2931",1,1,5,6,112500,1,29,1,"Portland, Oregon",1827,1949,0,3
"2932",1,NA,4,3,137500,1,49,1,"Portland, Oregon",1827,1949,NA,4
"2933",0,NA,4,5,137500,1,39,0,"Portland, Oregon",1827,2427,1,6
"2934",1,0,3,6,112500,1,69,1,"Portland, Oregon",1827,2253,1,6
"2935",0,NA,4,4,67500,1,59,0,"Portland, Oregon",1827,2253,NA,4
"2936",0,1,6,3,27500,1,29,0,"Portland, Oregon",1827,2253,NA,4
"2937",1,0,1,4,67500,1,59,1,"Portland, Oregon",1827,2253,1,6
"2938",1,0,1,6,67500,0,59,0,"Portland, Oregon",1827,1911,0,3
"2939",0,0,3,6,55000,1,29,0,"Portland, Oregon",1827,2252,NA,4
"2940",0,NA,4,6,45000,0,29,0,"Portland, Oregon",1827,2387,1,5
"2941",1,NA,4,6,92500,1,69,1,"Portland, Oregon",1827,2280,0,1
"2942",0,1,6,7,11250,1,59,1,"Portland, Oregon",1827,1547,0,2
"2943",1,NA,4,3,112500,1,59,1,"Bellevue, Washington",2660,2557,1,5
"2944",1,1,5,6,162500,0,59,1,"Federal Way, Washington",1800,1885,1,7
"2945",1,0,2,3,112500,1,79,1,"Federal Way, Washington",1800,1885,1,6
